pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AL	NC_063218.1	57200001	57300000	0.0006217923791184	83226	2344303	3770234372	3734428
AL	NC_063218.1	57300001	57400000	0.0006582591329464	84576	2669178	4054904621	3054302
AL	NC_063218.1	57400001	57500000	0.0004540754773966	82554	1741909	3836166203	3379454
AL	NC_063218.1	57500001	57600000	0.0006084921594376	85991	2489590	4091408511	3204232
AL	NC_063218.1	57600001	57700000	0.0002811463371255	82698	1179437	4195100004	2261556
AL	NC_063218.1	57700001	57800000	0.0003171436803188	84379	1178667	3716507921	4131324
AL	NC_063218.1	57800001	57900000	0.0001181228474066	82720	455571	3856755996	3343904
AL	NC_063218.1	57900001	58000000	0.0002336931251634	80198	828164	3543809855	3888222
AL	NC_063218.1	58000001	58100000	0.0002865862808058	80698	1044072	3643133220	3653372
AL	NC_063218.1	58100001	58200000	0.0001541393738227	82706	602865	3911168088	3162980
AL	NC_063218.1	58200001	58300000	0.0001047599976643	81954	409823	3912018033	3012226
AL	NC_063218.1	58300001	58400000	0.0005014356990268	76829	1821821	3633209609	2936832
AL	NC_063218.1	58400001	58500000	0.0002821185072672	82195	1065280	3776001831	3510384
AL	NC_063218.1	58500001	58600000	0.0002999705857642	74607	1017122	3390739120	3304118
AL	NC_063218.1	58600001	58700000	0.0005039672434701	78510	1752030	3476475947	3784198
AL	NC_063218.1	58700001	58800000	0.0003377790924558	73522	1105316	3272304369	3488138
AL	NC_063218.1	58800001	58900000	0.0003894503182814	80738	1371551	3521761148	4070948
AL	NC_063218.1	58900001	59000000	0.0004623376973962	74942	1545517	3342831460	3531500
AL	NC_063218.1	59000001	59100000	0.0004483106306543	78801	1570946	3504146216	3752514
AL	NC_063218.1	59100001	59200000	0.000258850196178	80248	994518	3842060059	2917498
AL	NC_063218.1	59200001	59300000	0.000242792102257	74679	869561	3581504472	2697982
AL	NC_063218.1	59300001	59400000	0.0001667966894375	81122	624033	3741279291	3416894
AL	NC_063218.1	59400001	59500000	0.0005048810380674	62045	1530042	3030500028	2070162
AL	NC_063218.1	59500001	59600000	0.0004802563670231	68690	1566445	3261685024	2589948
AL	NC_063218.1	59600001	59700000	0.0002877854271153	80039	1023474	3556378828	3819598
AL	NC_063218.1	59700001	59800000	0.0008793249166002	65957	2649936	3013602765	2882480
AL	NC_063218.1	59800001	59900000	0.0003879000014299	73182	1321953	3407973692	2977476
AL	NC_063218.1	59900001	60000000	0.0003734867824493	68119	1186817	3177668008	2752918
AL	NC_063218.1	60000001	60100000	0.0007094762627514	63598	2098603	2957960837	2603890
AL	NC_063218.1	60100001	60200000	0.0001567815878129	64427	476159	3037084945	2510300
AL	NC_063218.1	60200001	60300000	0.0	1	0	34716	82
AL	NC_063218.1	60300001	60400000	0.0	15	0	582538	1010
AL	NC_063218.1	60400001	60500000	NA	0	NA	NA	NA
AL	NC_063218.1	60500001	60600000	NA	0	NA	NA	NA
AL	NC_063218.1	60600001	60700000	NA	0	NA	NA	NA
AL	NC_063218.1	60700001	60800000	NA	0	NA	NA	NA
AL	NC_063218.1	60800001	60900000	NA	0	NA	NA	NA
AL	NC_063218.1	60900001	61000000	NA	0	NA	NA	NA
AL	NC_063218.1	61000001	61100000	NA	0	NA	NA	NA
AL	NC_063218.1	61100001	61200000	NA	0	NA	NA	NA
AL	NC_063218.1	61200001	61300000	0.0004130520359767	51032	1042239	2523263195	1601986
AL	NC_063218.1	61300001	61400000	0.000190305432999	82519	692475	3638755810	4030282
AL	NC_063218.1	61400001	61500000	0.0001649662496917	80490	583929	3539687670	3957168
AL	NC_063218.1	61500001	61600000	0.000134613941819	84164	523121	3886083365	3532894
AL	NC_063218.1	61600001	61700000	0.0002053319810215	76299	715732	3485730749	3324852
AL	NC_063218.1	61700001	61800000	0.0002433280641494	75879	863178	3547383665	3037668
AL	NC_063218.1	61800001	61900000	0.0002089134582239	80357	784444	3754875376	3221434
AL	NC_063218.1	61900001	62000000	0.0003767318452221	81150	1413241	3751318127	3379830
AL	NC_063218.1	62000001	62100000	0.0003136080580531	84743	1264012	4030546944	3164150
AL	NC_063218.1	62100001	62200000	0.0004263896467753	81105	1645885	3860049165	3021040
AL	NC_063218.1	62200001	62300000	0.0003892948503727	82682	1540605	3957424555	3003526
AL	NC_063218.1	62300001	62400000	0.0003231009405221	81292	1290490	3994076891	2620618
AL	NC_063218.1	62400001	62500000	0.0003960781821012	84622	1638700	4137314485	2793850
AL	NC_063218.1	62500001	62600000	0.0004919173905819	82897	1972988	4010811648	2872210
AL	NC_063218.1	62600001	62700000	0.0002980431141548	83464	1174386	3940322538	3203796
AL	NC_063218.1	62700001	62800000	0.0002038371828478	58958	568656	2789755981	2248466
AL	NC_063218.1	62800001	62900000	0.000597273536545	45903	1370979	2295395520	1355334
AL	NC_063218.1	62900001	63000000	0.0004524224271519	84269	1807524	3995213083	3178172
AL	NC_063218.1	63000001	63100000	0.0005692944165428	85440	2343807	4117038446	3005340
AL	NC_063218.1	63100001	63200000	0.0005197712731328	84985	2157162	4150213972	2816546
AL	NC_063218.1	63200001	63300000	0.0005981181112139	83404	2487177	4158337548	2493944
AL	NC_063218.1	63300001	63400000	0.0005350477063361	83223	2253601	4211962734	2293266
AL	NC_063218.1	63400001	63500000	0.0005499004448873	84220	2289730	4163899159	2630290
AL	NC_063218.1	63500001	63600000	0.0003585853476095	82259	1482018	4132957495	2361792
AL	NC_063218.1	63600001	63700000	0.0003116014245163	78556	1227643	3939786225	2279478
AL	NC_063218.1	63700001	63800000	0.000313579353833	82488	1265494	4035641966	2710604
AL	NC_063218.1	63800001	63900000	0.0003514546797879	83393	1428044	4063237971	2796412
AL	NC_063218.1	63900001	64000000	0.0004050083441595	83549	1644134	4059506486	2834622
AL	NC_063218.1	64000001	64100000	0.0003285550894507	81539	1368952	4166582847	2122000
AL	NC_063218.1	64100001	64200000	0.0004461191861428	76240	1766973	3960764421	1780998
AL	NC_063218.1	64200001	64300000	0.0005581469645397	84438	2368390	4243308932	2417420
AL	NC_063218.1	64300001	64400000	0.0005425020925686	82115	2231352	4113075379	2394904
AL	NC_063218.1	64400001	64500000	0.0004894165571903	75056	1932690	3948967340	1595952
AL	NC_063218.1	64500001	64600000	0.0004796026809033	19146	442104	921813029	690466
AL	NC_063218.1	64600001	64700000	0.0006604854237537	54427	1773647	2685368876	1730478
AL	NC_063218.1	64700001	64800000	0.000501304223882	39218	897641	1790611284	1712868
AL	NC_063218.1	64800001	64900000	0.0005789227624251	50699	1405647	2428038922	1842330
AL	NC_063218.1	64900001	65000000	0.0006052080932623	75754	2397486	3961424222	1683640
AL	NC_063218.1	65000001	65100000	0.0005313824399606	50285	1284329	2416957926	1826222
AL	NC_063218.1	65100001	65200000	0.0006120466575559	26740	789485	1289909830	955084
AL	NC_063218.1	65200001	65300000	0.0006079033699761	72453	2275828	3743733153	1758424
AL	NC_063218.1	65300001	65400000	0.0004760627050296	62268	1478544	3105775740	1866944
AL	NC_063218.1	65400001	65500000	0.000851096153903	54535	2246571	2639620670	1894778
AL	NC_063218.1	65500001	65600000	0.0009379835684714	37734	1586348	1691232185	1751554
AL	NC_063218.1	65600001	65700000	0.000630549381942	69008	2226813	3531544180	1785152
AL	NC_063218.1	65700001	65800000	0.0003818886687867	76125	1522678	3987230113	1679504
AL	NC_063218.1	65800001	65900000	0.0	36	0	1644203	1570
AL	NC_063218.1	65900001	66000000	0.0	77	0	3457681	3560
AL	NC_063218.1	66000001	66100000	0.0001453001077074	6219	43139	296895857	231204
AL	NC_063218.1	66100001	66200000	0.0005335380384434	5984	163355	306173109	155278
AL	NC_063219.1	1	100000	0.0	3013	0	126880732	168786
AL	NC_063219.1	100001	200000	0.0001054553226085	24136	116625	1105918574	1050676
AL	NC_063219.1	200001	300000	0.0	57	0	2211727	3852
AL	NC_063219.1	300001	400000	0.0011110178080263	4914	284182	255785279	113510
AL	NC_063219.1	400001	500000	0.0005667078408842	82927	2432209	4291821684	1987830
AL	NC_063219.1	500001	600000	0.0006106497336802	77100	2458456	4025967530	1740156
AL	NC_063219.1	600001	700000	0.0006850058454557	73333	2594618	3787731181	1785816
AL	NC_063219.1	700001	800000	0.0007466741850747	75046	2975740	3985325942	1483592
AL	NC_063219.1	800001	900000	0.0007256237429408	76461	3000005	4134380978	1282582
AL	NC_063219.1	900001	1000000	0.000517663770478	74412	2074778	4007964471	1292962
AL	NC_063219.1	1000001	1100000	0.0005717345855655	77201	2377106	4157708944	1344314
AL	NC_063219.1	1100001	1200000	0.0006525430912801	76434	2660252	4076745330	1452104
AL	NC_063219.1	1200001	1300000	0.000497704456942	72301	1884156	3785692440	1596122
AL	NC_063219.1	1300001	1400000	0.0004885682594453	75279	1967531	4027136356	1396486
AL	NC_063219.1	1400001	1500000	0.0007388078042171	73610	2897611	3922009193	1412802
AL	NC_063219.1	1500001	1600000	0.0007582009481369	78155	3085517	4069524059	1792632
AL	NC_063219.1	1600001	1700000	0.0006322170715558	81846	2601805	4115366568	2336476
AL	NC_063219.1	1700001	1800000	0.0009687890387903	78418	3885768	4010953721	2026570
AL	NC_063219.1	1800001	1900000	0.0008454038654005	79258	3504348	4145176221	1761290
AL	NC_063219.1	1900001	2000000	0.001004059400445	76584	4061939	4045516628	1578368
AL	NC_063219.1	2000001	2100000	0.0008597644056471	78061	3412560	3969180368	2091618
AL	NC_063219.1	2100001	2200000	0.0007465471883441	77687	3006984	4027855234	1835274
AL	NC_063219.1	2200001	2300000	0.0010226285965476	78500	4243222	4149328519	1605770
AL	NC_063219.1	2300001	2400000	0.0008061093360075	70183	2896231	3592851330	1805938
AL	NC_063219.1	2400001	2500000	0.0008630044283516	84135	3802399	4406001725	1850684
AL	NC_063219.1	2500001	2600000	0.0009218890787335	82892	3898925	4229277784	2175736
AL	NC_063219.1	2600001	2700000	0.0006566360787953	82906	2730302	4158013987	2405510
AL	NC_063219.1	2700001	2800000	0.0008140848865539	83208	3541288	4350023024	1855824
AL	NC_063219.1	2800001	2900000	0.0005831806839262	86842	2473363	4241160704	2878812
AL	NC_063219.1	2900001	3000000	0.0007532028210269	86584	3342512	4437731653	2205822
AL	NC_063219.1	3000001	3100000	0.0006192574017416	86376	2706366	4370340980	2381536
AL	NC_063219.1	3100001	3200000	0.0008446815919578	84370	3623086	4289292006	2265704
AL	NC_063219.1	3200001	3300000	0.0003982504158159	82767	1576445	3958426501	3010172
AL	NC_063219.1	3300001	3400000	0.0005238916326656	83207	2114683	4036489358	2847186
AL	NC_063219.1	3400001	3500000	0.0002342545600514	80547	883866	3773100510	3188186
AL	NC_063219.1	3500001	3600000	0.0003650337166264	83450	1460605	4001287918	3021232
AL	NC_063219.1	3600001	3700000	0.0004902663796492	83517	2007944	4095618389	2711920
AL	NC_063219.1	3700001	3800000	0.0007417574005115	85474	3204892	4320674115	2371054
AL	NC_063219.1	3800001	3900000	0.000260995187521	83304	1100516	4216614147	2289266
AL	NC_063219.1	3900001	4000000	0.0004490077278833	84167	1855906	4133349795	2712816
AL	NC_063219.1	4000001	4100000	0.0004441558264312	84664	1900949	4279914586	2341708
AL	NC_063219.1	4100001	4200000	0.0003352698775231	83489	1371063	4089430909	2727768
AL	NC_063219.1	4200001	4300000	0.0005925706099989	84063	2388397	4030569454	3027202
AL	NC_063219.1	4300001	4400000	0.0007922483990786	76429	2980922	3762610317	2439232
AL	NC_063219.1	4400001	4500000	0.00098085219613	73427	3597955	3668192837	2175724
AL	NC_063219.1	4500001	4600000	0.0005505156496664	76610	2095521	3806469446	2333784
AL	NC_063219.1	4600001	4700000	0.0003663556763945	84350	1488144	4062019769	2976162
AL	NC_063219.1	4700001	4800000	0.0004507693006799	85628	1882643	4176511127	2854594
AL	NC_063219.1	4800001	4900000	0.0002883438806756	71670	986781	3422236663	2631486
AL	NC_063219.1	4900001	5000000	0.0003095935186701	38558	602830	1947166086	1086096
AL	NC_063219.1	5000001	5100000	2.1502027133892598e-05	655	568	26416114	40674
AL	NC_063219.1	5100001	5200000	0.0003001276364307	17195	252890	842608175	564568
AL	NC_063219.1	5200001	5300000	0.0006300203952428	53267	1711385	2716396188	1407782
AL	NC_063219.1	5300001	5400000	0.0003290459108502	78236	1226795	3728339905	2910238
AL	NC_063219.1	5400001	5500000	0.000291960498863	77314	1074354	3679792315	2883334
AL	NC_063219.1	5500001	5600000	0.0004237372401193	79509	1633248	3854388629	2729472
AL	NC_063219.1	5600001	5700000	0.0004836184459124	84655	1996150	4127530736	2827030
AL	NC_063219.1	5700001	5800000	0.0005281288392424	77541	1955411	3702526457	2841312
AL	NC_063219.1	5800001	5900000	0.0003985657840044	83253	1583152	3972122203	3065868
AL	NC_063219.1	5900001	6000000	0.0007027123461454	50017	1759872	2504398862	1466870
AL	NC_063219.1	6000001	6100000	NA	0	NA	NA	NA
AL	NC_063219.1	6100001	6200000	NA	0	NA	NA	NA
AL	NC_063219.1	6200001	6300000	NA	0	NA	NA	NA
AL	NC_063219.1	6300001	6400000	0.0005734991812626	46385	1380563	2407262373	1092648
AL	NC_063219.1	6400001	6500000	0.0003620023143702	79123	1368712	3780948203	2897240
AL	NC_063219.1	6500001	6600000	0.000370406234301	83542	1541771	4162378646	2515432
AL	NC_063219.1	6600001	6700000	0.0003489226918736	76713	1337224	3832436328	2274898
AL	NC_063219.1	6700001	6800000	0.0003943819898978	74210	1399148	3547697501	2715034
AL	NC_063219.1	6800001	6900000	0.0003398789462937	77223	1261016	3710191566	2767026
AL	NC_063219.1	6900001	7000000	0.0005132685092681	77741	1856092	3616220295	3170540
AL	NC_063219.1	7000001	7100000	0.0004838731251112	80925	1853853	3831279118	3082590
AL	NC_063219.1	7100001	7200000	0.0007101752830246	81166	2657272	3741712875	3416910
AL	NC_063219.1	7200001	7300000	0.000299561419824	72008	1052603	3513813630	2402588
AL	NC_063219.1	7300001	7400000	0.0003419447425065	80469	1275405	3729857025	3319856
AL	NC_063219.1	7400001	7500000	0.0010110274359391	19029	901822	891985685	752592
AL	NC_063219.1	7500001	7600000	0.000231231267437	35036	377403	1632145186	1419268
AL	NC_063219.1	7600001	7700000	0.000410233484668	81711	1517125	3698198847	3666704
AL	NC_063219.1	7700001	7800000	0.0008869744071386	79205	3315065	3737497918	3060446
AL	NC_063219.1	7800001	7900000	0.0005597261406475	80945	2112094	3773441772	3276754
AL	NC_063219.1	7900001	8000000	0.0003304006416281	81924	1254232	3796094323	3387850
AL	NC_063219.1	8000001	8100000	0.000312329211656	82808	1140104	3650327787	4041370
AL	NC_063219.1	8100001	8200000	0.000164320220691	85046	652023	3968002217	3426394
AL	NC_063219.1	8200001	8300000	0.0006995255521913	80152	2521432	3604488774	3676588
AL	NC_063219.1	8300001	8400000	0.0006412716697318	74007	2142078	3340359634	3351290
AL	NC_063219.1	8400001	8500000	0.0005057769029093	85036	1949996	3855446915	3795890
AL	NC_063219.1	8500001	8600000	0.0007209909217822	83262	2722885	3776587080	3705300
AL	NC_063219.1	8600001	8700000	0.0003809302672079	81312	1437353	3773270658	3342076
AL	NC_063219.1	8700001	8800000	0.0005579143807459	83786	2122741	3804779144	3715644
AL	NC_063219.1	8800001	8900000	0.0007158999317236	85191	2853267	3985566800	3392342
AL	NC_063219.1	8900001	9000000	0.0006843383369418	81565	2588561	3782574876	3360426
AL	NC_063219.1	9000001	9100000	0.0003022946139921	85961	1217279	4026796852	3411146
AL	NC_063219.1	9100001	9200000	0.0002893595089226	84329	1133914	3918703084	3452130
AL	NC_063219.1	9200001	9300000	0.0002653871495519	83205	1056109	3979503159	3047012
AL	NC_063219.1	9300001	9400000	0.0005532664239241	84419	2339621	4228742065	2471708
AL	NC_063219.1	9400001	9500000	0.000615936358334	84146	2478850	4024522934	3077376
AL	NC_063219.1	9500001	9600000	0.0003702288326627	84293	1494084	4035569000	3058090
AL	NC_063219.1	9600001	9700000	0.0005864053186265	85165	2372508	4045850071	3188836
AL	NC_063219.1	9700001	9800000	0.0005864558095679	85923	2561351	4367508955	2306096
AL	NC_063219.1	9800001	9900000	0.0006863395656278	85986	3025238	4407786104	2195404
AL	NC_063219.1	9900001	10000000	0.0005576876765087	86637	2403838	4310366001	2620656
AL	NC_063219.1	10000001	10100000	0.0004889431541498	85470	1972469	4034147903	3283550
AL	NC_063219.1	10100001	10200000	0.0006007074084847	83570	2326062	3872204616	3448348
AL	NC_063219.1	10200001	10300000	0.0004979580657317	83994	1888085	3791654619	3799942
AL	NC_063219.1	10300001	10400000	0.0005860881194135	84115	2264889	3864417184	3585014
AL	NC_063219.1	10400001	10500000	0.0006685396014037	83855	2518527	3767206901	3856292
AL	NC_063219.1	10500001	10600000	0.0006617399459773	77565	2334135	3527269306	3425550
AL	NC_063219.1	10600001	10700000	0.0005103996251714	84690	1972574	3864763810	3690400
AL	NC_063219.1	10700001	10800000	0.0004081988567104	80452	1485361	3638817149	3619358
AL	NC_063219.1	10800001	10900000	0.000734116897566	58920	2068119	2817152155	2167546
AL	NC_063219.1	10900001	11000000	0.0007719136989311	85798	3103702	4020788858	3394224
AL	NC_063219.1	11000001	11100000	0.0006452473928245	84110	2575195	3991019613	3169458
AL	NC_063219.1	11100001	11200000	0.0004741689172967	81657	1765629	3723628723	3570924
AL	NC_063219.1	11200001	11300000	0.0006884665570688	84324	2652061	3852127562	3664380
AL	NC_063219.1	11300001	11400000	0.0006212627699482	84097	2450324	3944102429	3328424
AL	NC_063219.1	11400001	11500000	0.0006981568627357	85349	2844417	4074180391	3138228
AL	NC_063219.1	11500001	11600000	0.0006748569307896	79771	2553801	3784210969	3011940
AL	NC_063219.1	11600001	11700000	0.0005669397574604	84410	2252293	3972720153	3290154
AL	NC_063219.1	11700001	11800000	0.0005914239769304	86032	2467128	4171504870	2950796
AL	NC_063219.1	11800001	11900000	0.0004484411565121	83950	1806568	4028550845	3027562
AL	NC_063219.1	11900001	12000000	0.0005202524203049	83849	1996129	3836847119	3629028
AL	NC_063219.1	12000001	12100000	0.0006238014208045	86170	2590430	4152651651	3033406
AL	NC_063219.1	12100001	12200000	0.0004790521207226	86378	2069861	4320742797	2540346
AL	NC_063219.1	12200001	12300000	0.000767681428644	86294	3452635	4497484075	1972022
AL	NC_063219.1	12300001	12400000	0.0005666090399768	83714	2327504	4107777737	2712050
AL	NC_063219.1	12400001	12500000	0.0003639587607053	85766	1574989	4327383127	2404230
AL	NC_063219.1	12500001	12600000	0.0004272648036332	84737	1728708	4045987372	3110074
AL	NC_063219.1	12600001	12700000	0.0005644764729269	84137	2181088	3863913032	3593394
AL	NC_063219.1	12700001	12800000	0.0006765740297888	85811	2728848	4033332466	3359138
AL	NC_063219.1	12800001	12900000	0.0006739760717959	78942	2473211	3669582799	3222390
AL	NC_063219.1	12900001	13000000	0.0003286474384594	83352	1305323	3971803359	3095706
AL	NC_063219.1	13000001	13100000	0.0003015420964016	84820	1192142	3953484486	3435076
AL	NC_063219.1	13100001	13200000	0.0006423365453022	84735	2574152	4007481777	3239564
AL	NC_063219.1	13200001	13300000	0.0004616069034891	83413	1846265	3999647722	3004286
AL	NC_063219.1	13300001	13400000	0.0004806264096997	86696	2017353	4197341135	2989922
AL	NC_063219.1	13400001	13500000	0.0003730882779829	85652	1540111	4128006938	3023564
AL	NC_063219.1	13500001	13600000	0.0005881540403259	84285	2318477	3941955408	3365626
AL	NC_063219.1	13600001	13700000	0.0003120088123349	83721	1244456	3988528371	3108932
AL	NC_063219.1	13700001	13800000	0.0004264342224022	86903	1775069	4162585709	3147612
AL	NC_063219.1	13800001	13900000	0.0002408186132596	85478	1006528	4179610481	2826114
AL	NC_063219.1	13900001	14000000	0.0006342274982002	82703	2679275	4224469938	2164746
AL	NC_063219.1	14000001	14100000	0.0006725939164214	82509	2677720	3981183794	2893422
AL	NC_063219.1	14100001	14200000	0.0006897077588474	86204	2733637	3963471434	3669284
AL	NC_063219.1	14200001	14300000	0.0006116597452067	82238	2263500	3700586834	3769496
AL	NC_063219.1	14300001	14400000	0.000729054399371	84615	2944441	4038712341	3116716
AL	NC_063219.1	14400001	14500000	0.000479091068283	85900	2165551	4520123925	1824118
AL	NC_063219.1	14500001	14600000	0.000363244719375	86178	1549080	4264563027	2686118
AL	NC_063219.1	14600001	14700000	0.000721163175619	82436	2750525	3814011992	3422552
AL	NC_063219.1	14700001	14800000	0.0006658412639997	83474	2508727	3767755373	3776810
AL	NC_063219.1	14800001	14900000	0.0003509610289827	83399	1340663	3819976833	3589572
AL	NC_063219.1	14900001	15000000	0.0004008514553071	83487	1583573	3950523265	3182612
AL	NC_063219.1	15000001	15100000	0.0003898925800888	84079	1549158	3973294387	3215120
AL	NC_063219.1	15100001	15200000	0.0005131271326618	86471	2104987	4102271866	3253882
AL	NC_063219.1	15200001	15300000	0.000451598458483	86386	1873843	4149356502	3094424
AL	NC_063219.1	15300001	15400000	0.0005710832206874	83113	2207195	3864927072	3387546
AL	NC_063219.1	15400001	15500000	0.0003719229806971	83728	1464106	3936583852	3277856
AL	NC_063219.1	15500001	15600000	0.000483120148464	85447	1952961	4042391952	3269614
AL	NC_063219.1	15600001	15700000	0.0002944275414142	87730	1234687	4193517339	3205494
AL	NC_063219.1	15700001	15800000	0.0004896527289846	83917	1877448	3834243922	3646198
AL	NC_063219.1	15800001	15900000	0.0003722580964436	82804	1349100	3624098476	4130384
AL	NC_063219.1	15900001	16000000	0.0003163749938692	84923	1216955	3846558747	3806784
AL	NC_063219.1	16000001	16100000	0.0005696352388882	85362	2333334	4096189703	3065238
AL	NC_063219.1	16100001	16200000	0.0006590679522864	83096	2602276	3948418355	3123706
AL	NC_063219.1	16200001	16300000	0.0001883816487426	82980	703813	3736101710	3794164
AL	NC_063219.1	16300001	16400000	0.0006836912074192	84615	2570397	3759587621	4027916
AL	NC_063219.1	16400001	16500000	0.0003123666276953	83125	1245672	3987852381	2994816
AL	NC_063219.1	16500001	16600000	0.0003863496296898	83633	1499336	3880775041	3437592
AL	NC_063219.1	16600001	16700000	0.0003001786991585	71916	1051987	3504535808	2415184
AL	NC_063219.1	16700001	16800000	0.0007376347049824	81454	2823950	3828385488	3198756
AL	NC_063219.1	16800001	16900000	0.000812294250952	82129	3003103	3697062975	3751652
AL	NC_063219.1	16900001	17000000	0.0005923975341064	83042	2259769	3814615811	3546718
AL	NC_063219.1	17000001	17100000	0.0005706410379401	81740	2035099	3566338319	4121818
AL	NC_063219.1	17100001	17200000	0.0004751686529453	86399	1856609	3907263218	3896258
AL	NC_063219.1	17200001	17300000	0.0003431158421917	78023	1144566	3335800506	4159562
AL	NC_063219.1	17300001	17400000	0.00026037713572	87820	1045532	4015452421	3801870
AL	NC_063219.1	17400001	17500000	0.0004826671283821	82805	1785706	3699663588	3873858
AL	NC_063219.1	17500001	17600000	0.0003939801990982	81981	1504159	3817854307	3333068
AL	NC_063219.1	17600001	17700000	0.0005228633891405	85661	2144644	4101729141	3118568
AL	NC_063219.1	17700001	17800000	0.000582042449473	86147	2330401	4003833401	3525492
AL	NC_063219.1	17800001	17900000	0.0007258628116016	82496	2724027	3752812455	3647002
AL	NC_063219.1	17900001	18000000	0.000538820423437	84242	2051870	3808077628	3796172
AL	NC_063219.1	18000001	18100000	0.0006874080752486	85070	2802864	4077438280	3078556
AL	NC_063219.1	18100001	18200000	0.0003917018693344	86480	1622705	4142704253	3133086
AL	NC_063219.1	18200001	18300000	0.0006018615271826	80848	2456731	4081887426	2270460
AL	NC_063219.1	18300001	18400000	0.000490195082455	83284	1967978	4014683277	2962214
AL	NC_063219.1	18400001	18500000	0.0004087749869769	82918	1553135	3799486391	3569854
AL	NC_063219.1	18500001	18600000	0.0003038265290289	85496	1222455	4023529492	3332752
AL	NC_063219.1	18600001	18700000	0.0006735320141868	85203	2651448	3936632475	3563504
AL	NC_063219.1	18700001	18800000	0.0006611286011303	83473	2552357	3860605933	3476800
AL	NC_063219.1	18800001	18900000	0.0005925325751809	80425	2388799	4031506621	2341160
AL	NC_063219.1	18900001	19000000	0.0003040286126392	84151	1220818	4015470746	3112466
AL	NC_063219.1	19000001	19100000	0.0005179502175088	82217	1979074	3820973393	3371608
AL	NC_063219.1	19100001	19200000	0.0004498060816071	83920	1774491	3945013357	3297686
AL	NC_063219.1	19200001	19300000	0.0005637391396717	84109	2103309	3730996931	4024924
AL	NC_063219.1	19300001	19400000	0.0008062351882078	82876	3108985	3856176269	3377262
AL	NC_063219.1	19400001	19500000	0.0005348049734748	84995	2213681	4139230392	2864622
AL	NC_063219.1	19500001	19600000	0.0006097058192854	83220	2385359	3912311355	3261394
AL	NC_063219.1	19600001	19700000	0.0004876582300846	85939	1873651	3842139606	4014378
AL	NC_063219.1	19700001	19800000	0.0002818604056347	83283	1048338	3719351775	3906088
AL	NC_063219.1	19800001	19900000	0.0003003486691802	82798	1152068	3835768619	3426534
AL	NC_063219.1	19900001	20000000	0.0001648703489835	82327	641550	3891239413	3158908
AL	NC_063219.1	20000001	20100000	0.0001322151796527	82860	500222	3783393112	3620032
AL	NC_063219.1	20100001	20200000	0.0002643525408511	81570	968352	3663108351	3768566
AL	NC_063219.1	20200001	20300000	0.0004180188737782	82528	1531398	3663466164	3946320
AL	NC_063219.1	20300001	20400000	0.0002979258861928	84463	1183954	3973988347	3310976
AL	NC_063219.1	20400001	20500000	0.00062807039016	83727	2430776	3870228621	3505508
AL	NC_063219.1	20500001	20600000	0.0005340930975075	84135	1983512	3713794485	4093060
AL	NC_063219.1	20600001	20700000	0.0004091660436536	79672	1487803	3636183948	3483120
AL	NC_063219.1	20700001	20800000	0.0005760386502057	82598	2134505	3705489205	3823818
AL	NC_063219.1	20800001	20900000	0.0003355147896205	83525	1320365	3935340679	3248276
AL	NC_063219.1	20900001	21000000	5.938192764264511e-05	84616	223406	3762188411	4022674
AL	NC_063219.1	21000001	21100000	1.7969825958701404e-05	84391	68057	3787293219	3895200
AL	NC_063219.1	21100001	21200000	4.134293644422544e-05	87155	166384	4024484333	3644876
AL	NC_063219.1	21200001	21300000	0.0001980222504122	79967	735742	3715451160	3270566
AL	NC_063219.1	21300001	21400000	0.0006253129788441	82949	2398356	3835448937	3461936
AL	NC_063219.1	21400001	21500000	0.0005638706812646	84256	2127047	3772224857	3925734
AL	NC_063219.1	21500001	21600000	0.000342324391546	81665	1206342	3523973254	4242934
AL	NC_063219.1	21600001	21700000	0.0005484052771409	76080	1857402	3386914892	3608624
AL	NC_063219.1	21700001	21800000	0.0005123762817838	79409	1788251	3490112762	3917870
AL	NC_063219.1	21800001	21900000	0.0008617461604624	81487	3100420	3597834423	3963824
AL	NC_063219.1	21900001	22000000	0.0005217287890937	82784	1863538	3571851964	4315048
AL	NC_063219.1	22000001	22100000	0.000581875039761	80440	2151671	3697823163	3426178
AL	NC_063219.1	22100001	22200000	0.000594777762689	81894	2170911	3649953203	3875238
AL	NC_063219.1	22200001	22300000	0.0004437322839755	82261	1525662	3438248816	4661474
AL	NC_063219.1	22300001	22400000	0.0004204194931492	79635	1494867	3555655778	3748634
AL	NC_063219.1	22400001	22500000	0.0005057407628076	81020	1820425	3599521996	3863952
AL	NC_063219.1	22500001	22600000	0.0005295389156536	82049	1896830	3582040798	4126446
AL	NC_063219.1	22600001	22700000	0.0003650807916717	81900	1299618	3559809307	4166202
AL	NC_063219.1	22700001	22800000	0.0003435059670684	82177	1252407	3645954132	3943066
AL	NC_063219.1	22800001	22900000	0.0002092670313279	82096	773116	3694399424	3760688
AL	NC_063219.1	22900001	23000000	0.0004627742435111	83877	1777410	3840771229	3616368
AL	NC_063219.1	23000001	23100000	0.0003000597410646	85166	1140828	3802002881	3996058
AL	NC_063219.1	23100001	23200000	0.0003842520388391	81320	1408684	3666041706	3705140
AL	NC_063219.1	23200001	23300000	0.000401410202177	82562	1381914	3442647926	4702776
