pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AL	NC_063217.1	50900001	51000000	0.0004353586852471	76190	105799	243015710	1507380
AL	NC_063217.1	51000001	51100000	0.0003344273279231	82434	91379	273240230	1510804
AL	NC_063217.1	51100001	51200000	0.0004518669803966	84753	124524	275576675	1609774
AL	NC_063217.1	51200001	51300000	0.0004230906905081	80386	106147	250884745	1653846
AL	NC_063217.1	51300001	51400000	0.0005112074684751	82282	134203	262521595	1629050
AL	NC_063217.1	51400001	51500000	0.0003675414144833	79726	91504	248962420	1643512
AL	NC_063217.1	51500001	51600000	0.0005095355285305	80406	121632	238711519	1810306
AL	NC_063217.1	51600001	51700000	0.0003420934156126	79992	81855	239276748	1776928
AL	NC_063217.1	51700001	51800000	0.0002343178866027	75064	53964	230302521	1597510
AL	NC_063217.1	51800001	51900000	0.0002652527827958	76974	62253	234693108	1655888
AL	NC_063217.1	51900001	52000000	0.000466066782902	78968	109382	234691688	1775416
AL	NC_063217.1	52000001	52100000	0.0005891797214193	78694	133766	227037685	1856278
AL	NC_063217.1	52100001	52200000	0.0007120830657217	77708	162601	228345551	1780074
AL	NC_063217.1	52200001	52300000	0.0004720668767084	79864	120326	254891851	1578850
AL	NC_063217.1	52300001	52400000	0.0009212653952279	76643	217270	235838664	1624620
AL	NC_063217.1	52400001	52500000	0.0010212617989135	81513	239951	234955425	1924346
AL	NC_063217.1	52500001	52600000	0.0006927414229418	81168	173460	250396460	1709784
AL	NC_063217.1	52600001	52700000	0.0006742663739922	81979	167808	248874935	1772654
AL	NC_063217.1	52700001	52800000	0.0005907355181188	83244	157101	265941348	1638936
AL	NC_063217.1	52800001	52900000	0.0006050481230491	84821	156767	259098399	1815094
AL	NC_063217.1	52900001	53000000	0.0004505925993525	79527	111098	246559753	1660338
AL	NC_063217.1	53000001	53100000	0.0005722258274848	84179	146962	256825178	1808680
AL	NC_063217.1	53100001	53200000	0.0005606476427622	84432	153574	273922493	1614486
AL	NC_063217.1	53200001	53300000	0.0004272319635026	82961	119880	280596983	1442470
AL	NC_063217.1	53300001	53400000	0.0003974983839364	86617	110307	277503015	1692150
AL	NC_063217.1	53400001	53500000	0.0004156756577271	84382	115997	279056514	1544420
AL	NC_063217.1	53500001	53600000	0.0003238041890113	84440	83907	259128828	1791224
AL	NC_063217.1	53600001	53700000	0.0001659221277935	82108	44336	267209688	1558128
AL	NC_063217.1	53700001	53800000	0.0004023649899383	82088	110055	273520318	1480500
AL	NC_063217.1	53800001	53900000	0.0005628597993071	81515	156422	277905795	1391014
AL	NC_063217.1	53900001	54000000	0.0003735793292937	81778	101618	272011838	1476212
AL	NC_063217.1	54000001	54100000	0.0006006836794145	81988	174682	290805304	1267104
AL	NC_063217.1	54100001	54200000	0.0006301626597401	82661	166814	264715780	1617708
AL	NC_063217.1	54200001	54300000	0.0006382556172037	81608	155091	242991986	1826076
AL	NC_063217.1	54300001	54400000	0.0008683134545932	81191	215892	248633715	1731478
AL	NC_063217.1	54400001	54500000	0.0007193609750058	79235	178404	248003445	1625370
AL	NC_063217.1	54500001	54600000	0.0005581219384098	83149	142863	255970945	1756146
AL	NC_063217.1	54600001	54700000	0.0005709264502414	83244	141041	247038826	1873788
AL	NC_063217.1	54700001	54800000	0.0004682547172375	79640	118463	252988375	1588762
AL	NC_063217.1	54800001	54900000	0.0005792008383392	81788	141406	244139840	1822280
AL	NC_063217.1	54900001	55000000	0.0005373621062312	80891	135821	252755076	1662188
AL	NC_063217.1	55000001	55100000	0.0002800512832805	82910	68708	245340779	1874458
AL	NC_063217.1	55100001	55200000	0.0002297523554802	81656	56263	244885411	1805090
AL	NC_063217.1	55200001	55300000	9.385380711080728e-05	83136	23321	248482195	1848282
AL	NC_063217.1	55300001	55400000	0.0002859129781249	82589	70485	246526060	1839508
AL	NC_063217.1	55400001	55500000	0.0008165956057413	84469	212730	260508382	1780032
AL	NC_063217.1	55500001	55600000	0.0008983640097456	84168	239723	266843949	1682734
AL	NC_063217.1	55600001	55700000	0.0006320776134156	83414	172262	272532987	1568930
AL	NC_063217.1	55700001	55800000	0.0003925890997831	85405	103921	264706789	1779826
AL	NC_063217.1	55800001	55900000	0.000365459443992	86743	104220	285175282	1607104
AL	NC_063217.1	55900001	56000000	0.0002041454426749	85612	57453	281431705	1589958
AL	NC_063217.1	56000001	56100000	0.0002986869075597	86839	89927	301074462	1421512
AL	NC_063217.1	56100001	56200000	0.0002666542233457	84461	78592	294733753	1363698
AL	NC_063217.1	56200001	56300000	0.0003995570511684	84376	106678	266990658	1689820
AL	NC_063217.1	56300001	56400000	0.0002906286131024	86037	76040	261639758	1854352
AL	NC_063217.1	56400001	56500000	0.0002347246208947	84487	62849	267756317	1687794
AL	NC_063217.1	56500001	56600000	0.000335541581586	85476	89659	267206823	1751258
AL	NC_063217.1	56600001	56700000	0.0002221629695318	84149	58825	264783101	1704090
AL	NC_063217.1	56700001	56800000	0.000258003252802	83567	66254	256795212	1767932
AL	NC_063217.1	56800001	56900000	0.0002401159077299	83127	63894	266096489	1628330
AL	NC_063217.1	56900001	57000000	0.0003297647231151	87010	93167	282525672	1653400
AL	NC_063217.1	57000001	57100000	0.0003446694026951	85674	99328	288183399	1506474
AL	NC_063217.1	57100001	57200000	0.0003399196949819	84717	95924	282196064	1525180
AL	NC_063217.1	57200001	57300000	0.0001731111078552	85157	46966	271305525	1680186
AL	NC_063217.1	57300001	57400000	0.0001447391843808	85489	39093	270092720	1715060
AL	NC_063217.1	57400001	57500000	0.0003315218493326	79737	86031	259503258	1511312
AL	NC_063217.1	57500001	57600000	0.000395394928993	83836	101790	257438810	1777932
AL	NC_063217.1	57600001	57700000	0.0002884174854455	78444	69604	241330722	1657588
AL	NC_063217.1	57700001	57800000	0.0003347966977648	80656	84231	251588503	1663570
AL	NC_063217.1	57800001	57900000	0.0004295527845739	77917	105321	245187562	1582520
AL	NC_063217.1	57900001	58000000	0.0004155082697337	82463	104808	252240467	1760582
AL	NC_063217.1	58000001	58100000	0.0004520935340209	80907	114204	252611443	1663526
AL	NC_063217.1	58100001	58200000	0.0003810204391198	84852	99870	262111923	1777682
AL	NC_063217.1	58200001	58300000	0.0002061981017896	84906	60655	294158867	1399674
AL	NC_063217.1	58300001	58400000	0.0003469454262927	86865	113572	327348313	1113930
AL	NC_063217.1	58400001	58500000	0.0002053836108616	83207	57999	282393516	1437716
AL	NC_063217.1	58500001	58600000	0.0003107109022465	86249	85598	275490816	1697764
AL	NC_063217.1	58600001	58700000	0.0004065382079643	87915	120449	296279655	1543790
AL	NC_063217.1	58700001	58800000	0.0004056302226114	83504	106481	262507560	1697208
AL	NC_063217.1	58800001	58900000	0.0003447351806483	83753	87375	253455420	1821268
AL	NC_063217.1	58900001	59000000	0.0001891780488685	82045	49822	263360365	1601354
AL	NC_063217.1	59000001	59100000	0.0001331423250211	85905	38416	288533342	1520768
AL	NC_063217.1	59100001	59200000	0.0003129173336542	81252	80617	257630343	1621602
AL	NC_063217.1	59200001	59300000	0.0002373728145743	83567	61273	258129812	1754932
AL	NC_063217.1	59300001	59400000	0.0002853811328745	82812	71641	251036217	1795542
AL	NC_063217.1	59400001	59500000	0.000236913680189	82905	62582	264155282	1641800
AL	NC_063217.1	59500001	59600000	0.000178129415338	83375	49794	279538334	1482592
AL	NC_063217.1	59600001	59700000	0.0007303082056345	77111	200918	275113984	1177692
AL	NC_063217.1	59700001	59800000	0.0005696748192617	83902	155591	273122481	1591406
AL	NC_063217.1	59800001	59900000	0.000255733764678	82634	73881	288898105	1328774
AL	NC_063217.1	59900001	60000000	0.000664036088899	84845	174797	263234187	1764190
AL	NC_063217.1	60000001	60100000	0.0005187126948608	81531	142614	274938326	1434200
AL	NC_063217.1	60100001	60200000	0.0004254600794233	79935	109013	256223804	1568620
AL	NC_063217.1	60200001	60300000	0.0003622007149972	82569	92197	254546709	1737578
AL	NC_063217.1	60300001	60400000	0.0001929479098228	84714	49992	259095836	1811120
AL	NC_063217.1	60400001	60500000	0.0003453537335039	80862	93912	271929882	1432476
AL	NC_063217.1	60500001	60600000	0.0003325656052698	79228	80621	242421341	1689510
AL	NC_063217.1	60600001	60700000	0.0002488561760764	84559	67433	270971776	1651868
AL	NC_063217.1	60700001	60800000	6.949035660027746e-05	81011	19282	277477350	1369224
AL	NC_063217.1	60800001	60900000	9.92252721327572e-05	83594	27576	277913070	1512820
AL	NC_063217.1	60900001	61000000	0.0002907830434343	83757	77371	266078101	1666218
AL	NC_063217.1	61000001	61100000	0.0001491637510402	83709	37933	254304412	1807708
AL	NC_063217.1	61100001	61200000	0.0002295691087866	79947	57508	250504087	1634366
AL	NC_063217.1	61200001	61300000	0.0003755959114693	82244	95728	254869654	1716892
AL	NC_063217.1	61300001	61400000	0.0004055710851204	83221	109091	268981207	1601606
AL	NC_063217.1	61400001	61500000	0.0002909067404227	81837	76887	264301198	1578936
AL	NC_063217.1	61500001	61600000	0.0003831655969732	81610	93309	243521341	1818814
AL	NC_063217.1	61600001	61700000	0.000329905824243	81490	84186	255181915	1669178
AL	NC_063217.1	61700001	61800000	0.0005104038191834	81678	148767	291469214	1244588
AL	NC_063217.1	61800001	61900000	0.000299920722803	82504	80630	268837709	1557286
AL	NC_063217.1	61900001	62000000	0.0003397970155058	82414	98679	290405729	1299054
AL	NC_063217.1	62000001	62100000	0.0004328695402986	84697	123925	286287180	1473948
AL	NC_063217.1	62100001	62200000	0.0005176947121891	85980	140279	270968578	1736948
AL	NC_063217.1	62200001	62300000	0.0003877522907446	79251	103732	267521308	1386068
AL	NC_063217.1	62300001	62400000	0.0002294869970394	83300	69119	301189178	1222372
AL	NC_063217.1	62400001	62500000	0.0003092939703803	84111	90194	291612539	1377750
AL	NC_063217.1	62500001	62600000	0.0004744192690382	80826	143485	302443449	1065814
AL	NC_063217.1	62600001	62700000	0.0002402147528979	80984	68193	283883480	1292128
AL	NC_063217.1	62700001	62800000	0.0002583315735645	81207	69114	267539887	1498686
AL	NC_063217.1	62800001	62900000	0.0003169635585784	83282	85321	269182364	1600648
AL	NC_063217.1	62900001	63000000	0.0004633248409091	78744	116792	252073685	1544966
AL	NC_063217.1	63000001	63100000	4.505067798782613e-05	81750	11137	247210486	1780548
AL	NC_063217.1	63100001	63200000	0.0003137695032789	77686	79780	254263079	1456882
AL	NC_063217.1	63200001	63300000	0.0001283088558415	80867	34074	265562340	1507900
AL	NC_063217.1	63300001	63400000	0.0002994264128803	80382	80578	269107856	1434232
AL	NC_063217.1	63400001	63500000	0.0001723147751244	78520	46945	272437462	1285372
AL	NC_063217.1	63500001	63600000	0.0002157257441011	78707	59153	274204640	1277516
AL	NC_063217.1	63600001	63700000	0.0004234194490664	76653	109280	258089231	1353910
AL	NC_063217.1	63700001	63800000	0.0001954856038022	78260	55276	282762510	1153708
AL	NC_063217.1	63800001	63900000	0.0003362617400651	78647	91821	273064072	1284172
AL	NC_063217.1	63900001	64000000	0.0002874874661418	67384	67074	233311041	1107398
AL	NC_063217.1	64000001	64100000	0.0001693328978334	76540	46057	271990857	1177054
AL	NC_063217.1	64100001	64200000	0.0002088118499167	67312	53490	256163623	835594
AL	NC_063217.1	64200001	64300000	0.0002394907209656	79723	65509	273534606	1349376
AL	NC_063217.1	64300001	64400000	0.0002638404249064	74477	71978	272808839	1051510
AL	NC_063217.1	64400001	64500000	1.3901640737243058e-05	1681	89	6402122	20720
AL	NC_063217.1	64500001	64600000	NA	0	NA	NA	NA
AL	NC_063217.1	64600001	64700000	0.0	6	0	23326	68
AL	NC_063217.1	64700001	64800000	0.0	5	0	15329	106
AL	NC_063217.1	64800001	64900000	NA	0	NA	NA	NA
AL	NC_063217.1	64900001	65000000	NA	0	NA	NA	NA
AL	NC_063217.1	65000001	65100000	0.0001633257267937	31058	17049	104386494	547324
AL	NC_063217.1	65100001	65200000	0.0011156430656663	71968	276009	247399019	1205338
AL	NC_063217.1	65200001	65300000	0.000272977960498	77606	70303	257540938	1411732
AL	NC_063217.1	65300001	65400000	0.0001983257400897	79190	48492	244506840	1661928
AL	NC_063217.1	65400001	65500000	0.0006671670238082	74050	165630	248258673	1318526
AL	NC_063217.1	65500001	65600000	0.0004013162350223	71242	101124	251980835	1112178
AL	NC_063217.1	65600001	65700000	0.0002007867474586	80492	53974	268812562	1447092
AL	NC_063217.1	65700001	65800000	7.24600453299653e-05	78098	16904	233287185	1738142
AL	NC_063217.1	65800001	65900000	7.770920995460863e-05	72648	19020	244758633	1279070
AL	NC_063217.1	65900001	66000000	0.000162667814988	72399	36665	225397999	1501670
AL	NC_063217.1	66000001	66100000	0.0002080102525139	56099	39289	188880113	986938
AL	NC_063217.1	66100001	66200000	0.0001779510033646	72892	41917	235553603	1403570
AL	NC_063217.1	66200001	66300000	0.000271880174789	80225	66218	243555824	1737892
AL	NC_063217.1	66300001	66400000	0.0003094320112275	70623	67593	218442170	1480064
AL	NC_063217.1	66400001	66500000	0.0002575872408222	72235	58110	225593472	1485588
AL	NC_063217.1	66500001	66600000	0.0003912928022147	74293	89798	229490549	1561922
AL	NC_063217.1	66600001	66700000	0.0002596248005636	41316	33452	128847475	857394
AL	NC_063217.1	66700001	66800000	0.000321396133517	37649	39865	124036962	695616
AL	NC_063217.1	66800001	66900000	0.0003499822815226	79835	85835	245255273	1694018
AL	NC_063217.1	66900001	67000000	0.0002182273394962	80931	54868	251425876	1680044
AL	NC_063217.1	67000001	67100000	8.69082870201044e-05	79268	21828	251161319	1588338
AL	NC_063217.1	67100001	67200000	0.0003020450032725	81598	73778	244261614	1809004
AL	NC_063217.1	67200001	67300000	0.0002114400644768	77377	53290	252033597	1467570
AL	NC_063217.1	67300001	67400000	0.0003943805710353	79554	97204	246472588	1661504
AL	NC_063217.1	67400001	67500000	0.0002615535221286	75116	61808	236311098	1524052
AL	NC_063217.1	67500001	67600000	0.0003775630739302	81116	95254	252286324	1680432
AL	NC_063217.1	67600001	67700000	0.0002297868193604	81707	60822	264688811	1564902
AL	NC_063217.1	67700001	67800000	0.0003243984759649	80555	80921	249449384	1684292
AL	NC_063217.1	67800001	67900000	0.0001713716518181	78644	42426	247567200	1592896
AL	NC_063217.1	67900001	68000000	0.0001012332659716	75111	23382	230971507	1589334
AL	NC_063217.1	68000001	68100000	0.0001075847091306	80895	25928	241000791	1808134
AL	NC_063217.1	68100001	68200000	0.0001651192139706	78884	41323	250261608	1578824
AL	NC_063217.1	68200001	68300000	7.232049394059012e-05	77768	16908	233792651	1714946
AL	NC_063217.1	68300001	68400000	0.0001964143626943	79822	46090	234656974	1825412
AL	NC_063217.1	68400001	68500000	0.0002920468907693	80554	71744	245659181	1732238
AL	NC_063217.1	68500001	68600000	0.0003184574842971	83795	77822	244371710	1941200
AL	NC_063217.1	68600001	68700000	0.0003176278991481	80485	78054	245740378	1726672
AL	NC_063217.1	68700001	68800000	0.0003335177894541	80293	85431	256151254	1585440
AL	NC_063217.1	68800001	68900000	0.0001745592387939	81659	45044	258044205	1650482
AL	NC_063217.1	68900001	69000000	0.0004484077136477	84614	124419	277468465	1580038
AL	NC_063217.1	69000001	69100000	0.000783262820435	83593	210016	268129668	1636140
AL	NC_063217.1	69100001	69200000	0.0008918451506048	82472	250628	281021879	1413610
AL	NC_063217.1	69200001	69300000	0.0007259041622552	84518	204725	282027588	1520592
AL	NC_063217.1	69300001	69400000	1.5366120170136234e-05	83552	3952	257189190	1763236
AL	NC_063217.1	69400001	69500000	2.9265793446550072e-05	81177	7847	268128729	1493746
AL	NC_063217.1	69500001	69600000	9.05464066883429e-05	81031	23691	261644839	1565774
AL	NC_063217.1	69600001	69700000	0.0001315485816219	82667	33773	256734049	1717162
AL	NC_063217.1	69700001	69800000	8.59850819495636e-05	82702	21658	251880902	1778620
AL	NC_063217.1	69800001	69900000	0.0001765455901882	83678	45057	255214531	1794914
AL	NC_063217.1	69900001	70000000	0.0004082502687549	83470	114589	280683220	1472448
AL	NC_063217.1	70000001	70100000	0.0005768925706419	85007	165697	287223321	1480322
AL	NC_063217.1	70100001	70200000	0.0002122603571369	83642	58265	274497795	1557298
AL	NC_063217.1	70200001	70300000	0.0003752488101996	83509	103442	275662433	1535626
AL	NC_063217.1	70300001	70400000	0.0004047793308268	83000	112411	277709338	1479732
AL	NC_063217.1	70400001	70500000	0.0003984256486825	84042	110300	276839607	1550402
AL	NC_063217.1	70500001	70600000	0.0004304113805702	84481	114421	265841019	1712734
AL	NC_063217.1	70600001	70700000	0.000412552022619	85685	122472	296864379	1407342
AL	NC_063217.1	70700001	70800000	9.403318467538078e-05	82581	26081	277359531	1459790
AL	NC_063217.1	70800001	70900000	0.0002101576599622	84665	58185	276863570	1587960
AL	NC_063217.1	70900001	71000000	0.0002236079500816	85128	64415	288071153	1481398
AL	NC_063217.1	71000001	71100000	0.0004078349411801	84487	117405	287873814	1444816
AL	NC_063217.1	71100001	71200000	0.0002055848170579	83941	59472	289282063	1401358
AL	NC_063217.1	71200001	71300000	0.0003160432262488	85408	89491	283160633	1557182
AL	NC_063217.1	71300001	71400000	0.000402542493696	85292	115840	287770861	1494838
AL	NC_063217.1	71400001	71500000	0.0004343669863959	84965	119883	275994732	1618468
AL	NC_063217.1	71500001	71600000	0.0004316780910531	87044	118283	274007420	1761280
AL	NC_063217.1	71600001	71700000	0.0002940784481998	81001	82114	279224814	1353792
AL	NC_063217.1	71700001	71800000	0.0004568909883296	85686	124728	272992909	1695982
AL	NC_063217.1	71800001	71900000	0.0004144357112531	84812	116825	281889318	1543476
AL	NC_063217.1	71900001	72000000	0.0001981060344941	87484	54398	274590323	1781890
AL	NC_063217.1	72000001	72100000	0.0003173600805501	78161	86527	272646137	1265810
AL	NC_063217.1	72100001	72200000	0.0003520348663953	86838	103159	293036315	1522938
AL	NC_063217.1	72200001	72300000	0.0003680735192567	82643	99030	269049510	1564704
AL	NC_063217.1	72300001	72400000	0.0006018711534395	86103	163835	272209424	1730916
AL	NC_063217.1	72400001	72500000	0.0005634186543477	83732	143387	254494591	1809922
AL	NC_063217.1	72500001	72600000	0.0001527742169254	78585	37346	244452243	1634902
AL	NC_063217.1	72600001	72700000	2.5481755301289715e-05	45338	3853	151206224	818896
AL	NC_063217.1	72700001	72800000	8.067734095121695e-05	85320	21507	266580427	1750546
AL	NC_063217.1	72800001	72900000	0.0003770612564237	85087	102178	270985147	1685006
AL	NC_063217.1	72900001	73000000	0.0003058346248308	86242	92623	302853217	1365910
AL	NC_063217.1	73000001	73100000	0.0003359013183576	87322	96504	287298664	1616088
AL	NC_063217.1	73100001	73200000	0.0001328088933538	84785	38021	286283539	1481902
AL	NC_063217.1	73200001	73300000	0.0003436244798493	83299	96978	282220871	1444134
AL	NC_063217.1	73300001	73400000	0.0005353856108704	70363	129757	242361762	1174696
AL	NC_063217.1	73400001	73500000	8.682064348641641e-05	32529	9103	104848336	632316
AL	NC_063217.1	73500001	73600000	0.0004768875292616	72249	120456	252587859	1161046
AL	NC_063217.1	73600001	73700000	0.0005502869476928	84966	165104	300032557	1326814
AL	NC_063217.1	73700001	73800000	0.0003410780649469	85863	101982	298998999	1391678
AL	NC_063217.1	73800001	73900000	0.0002042602438836	81632	62605	306496256	1063304
AL	NC_063217.1	73900001	74000000	0.0003981304705324	77970	118677	298085700	956896
AL	NC_063217.1	74000001	74100000	0.0007089191459696	82681	226887	320046371	964078
AL	NC_063217.1	74100001	74200000	0.0005864473248756	87320	196721	335445302	1047204
AL	NC_063217.1	74200001	74300000	0.0005171974858052	84203	170364	329398353	940898
AL	NC_063217.1	74300001	74400000	0.000467015606936	84576	153341	328342346	972172
AL	NC_063217.1	74400001	74500000	0.0001928130932556	88087	63335	328478730	1171544
AL	NC_063217.1	74500001	74600000	0.0002692397814946	86688	87331	324361428	1142112
AL	NC_063217.1	74600001	74700000	0.0005850452194658	83218	193545	330820582	870260
AL	NC_063217.1	74700001	74800000	0.0005223149717306	85776	170748	326906195	1057466
AL	NC_063217.1	74800001	74900000	0.000541453470669	80972	166637	307758670	1007572
AL	NC_063217.1	74900001	75000000	0.0002848380793067	85272	84051	295083439	1405418
AL	NC_063217.1	75000001	75100000	0.0004122531204443	80243	116534	282675847	1262198
AL	NC_063217.1	75100001	75200000	0.0003390948103152	84427	104169	307197270	1211304
AL	NC_063217.1	75200001	75300000	0.0004149436723095	88554	131673	317327408	1329328
AL	NC_063217.1	75300001	75400000	0.0001421117575425	80686	41086	289110491	1216442
AL	NC_063217.1	75400001	75500000	0.0003793834756796	77382	101034	266311019	1291754
AL	NC_063217.1	75500001	75600000	0.0002505893358101	85543	81312	324483082	1072576
AL	NC_063217.1	75600001	75700000	0.0002687382427765	87781	89914	334578358	1077720
AL	NC_063217.1	75700001	75800000	0.0001477464878378	87433	50548	342126576	974708
AL	NC_063217.1	75800001	75900000	0.0001447861761807	82494	47695	329416808	851712
AL	NC_063217.1	75900001	76000000	0.0001825576135313	50884	37816	207145565	479262
AL	NC_063217.1	76000001	76100000	0.0001096184368611	20169	7651	69796653	336186
AL	NC_063217.1	76100001	76200000	0.0	6751	0	23271884	113012
AL	NC_063217.1	76200001	76300000	0.0003498784006587	3951	4954	14159205	59402
AL	NC_063218.1	1	100000	6.876927016205308e-05	13987	3586	52145384	189340
AL	NC_063218.1	100001	200000	0.0001813340226375	59862	38241	210887066	943564
AL	NC_063218.1	200001	300000	0.0002228710909655	80558	67971	304978989	1016798
AL	NC_063218.1	300001	400000	0.0001250486985882	76623	39404	315109237	680874
AL	NC_063218.1	400001	500000	0.0006063543661164	75723	185390	305745304	736428
AL	NC_063218.1	500001	600000	0.0004613983544407	69820	135210	293043958	555572
AL	NC_063218.1	600001	700000	0.0006583681489031	65414	174448	264970291	627082
AL	NC_063218.1	700001	800000	0.0007805997401587	63234	197908	253533264	634912
AL	NC_063218.1	800001	900000	0.0008343094202808	53977	180372	216193172	545028
AL	NC_063218.1	900001	1000000	0.0006258155480402	64927	161056	257353785	684986
AL	NC_063218.1	1000001	1100000	0.0005378021714863	68624	148894	276856450	675116
AL	NC_063218.1	1100001	1200000	0.0003926073331795	68449	108066	275252118	679720
AL	NC_063218.1	1200001	1300000	0.000502446861373	68403	133853	266402301	775746
AL	NC_063218.1	1300001	1400000	0.0004566904644376	65660	111779	244758778	870204
AL	NC_063218.1	1400001	1500000	0.0006379361261585	65749	162162	254197863	767566
AL	NC_063218.1	1500001	1600000	0.0006638841135443	63880	160273	241417134	809812
AL	NC_063218.1	1600001	1700000	0.0007595255135702	67725	194032	255464756	863900
AL	NC_063218.1	1700001	1800000	0.000481734133528	70202	124054	257515487	978882
AL	NC_063218.1	1800001	1900000	0.0005604708759843	70083	144910	258550455	961510
AL	NC_063218.1	1900001	2000000	0.0006091242631147	66434	159435	261744622	722836
AL	NC_063218.1	2000001	2100000	0.0005756792467281	75455	172442	299545278	795992
AL	NC_063218.1	2100001	2200000	0.000416967446905	74758	117925	282815843	947874
AL	NC_063218.1	2200001	2300000	0.0004858454446724	75515	139518	287165397	939306
AL	NC_063218.1	2300001	2400000	0.0006511644943505	71382	175393	269352831	913706
AL	NC_063218.1	2400001	2500000	0.0006130693830843	69390	166620	271780005	769198
AL	NC_063218.1	2500001	2600000	0.0001808784899723	66994	45478	251428459	877338
AL	NC_063218.1	2600001	2700000	0.0004939540965929	68386	126180	255448838	904468
AL	NC_063218.1	2700001	2800000	0.0005995508673009	72776	170444	284286137	819550
AL	NC_063218.1	2800001	2900000	0.0006755521375083	72006	179695	265997234	986324
AL	NC_063218.1	2900001	3000000	0.0004640386395197	77944	136450	294048789	993894
AL	NC_063218.1	3000001	3100000	0.0007944167516727	81619	236044	297128679	1166726
AL	NC_063218.1	3100001	3200000	0.0003349043791284	81452	94809	283092745	1324518
AL	NC_063218.1	3200001	3300000	0.0001751015221206	81873	47750	272698943	1474070
AL	NC_063218.1	3300001	3400000	0.0001789113494921	77564	51630	288578674	1037724
AL	NC_063218.1	3400001	3500000	0.0004245117436946	79646	125381	295353431	1079010
AL	NC_063218.1	3500001	3600000	0.0003285579369675	79862	98285	299140544	1049256
AL	NC_063218.1	3600001	3700000	0.0005721839842757	82233	173281	302841402	1136816
AL	NC_063218.1	3700001	3800000	0.0007413723207231	81087	218459	294668406	1166768
AL	NC_063218.1	3800001	3900000	0.000508557720154	74329	133657	262815792	1158092
AL	NC_063218.1	3900001	4000000	0.0004969171538312	78671	146148	294109388	1038732
AL	NC_063218.1	4000001	4100000	0.0005314988294064	79662	153118	288087182	1162452
AL	NC_063218.1	4100001	4200000	0.0007018098936941	76530	191737	273203615	1158714
AL	NC_063218.1	4200001	4300000	0.0005193970516115	74064	134637	259217875	1180714
AL	NC_063218.1	4300001	4400000	0.000554125306302	79992	155955	281443562	1262660
AL	NC_063218.1	4400001	4500000	0.0004193986188591	80995	118949	283618006	1288896
AL	NC_063218.1	4500001	4600000	0.0004019737760012	82267	113771	283030901	1370802
AL	NC_063218.1	4600001	4700000	0.0006570527971291	80963	191012	290710276	1210068
AL	NC_063218.1	4700001	4800000	0.0005006019511557	78171	134193	268063278	1316824
AL	NC_063218.1	4800001	4900000	0.0006062860205784	78744	175000	288642644	1102984
AL	NC_063218.1	4900001	5000000	0.0005359319093005	86083	162424	303068351	1350814
AL	NC_063218.1	5000001	5100000	0.0006553329089957	82101	198759	303294703	1126222
AL	NC_063218.1	5100001	5200000	0.0006211379846515	81492	191082	307632128	1039928
AL	NC_063218.1	5200001	5300000	0.0005250320497284	84032	154235	293763019	1344754
AL	NC_063218.1	5300001	5400000	0.0005135028922415	78761	135466	263807667	1405110
AL	NC_063218.1	5400001	5500000	0.0004333148479566	77524	119434	275628681	1192862
AL	NC_063218.1	5500001	5600000	0.0005536984347026	80888	150404	271635227	1433898
AL	NC_063218.1	5600001	5700000	0.0007113649870292	79981	213193	299695661	1049794
AL	NC_063218.1	5700001	5800000	0.0005315212162712	81771	142558	268207544	1523124
AL	NC_063218.1	5800001	5900000	0.0004326411441426	83317	123196	284753315	1416686
AL	NC_063218.1	5900001	6000000	0.0007084458636928	81370	201547	284491745	1304126
AL	NC_063218.1	6000001	6100000	0.0010336923099333	84886	311027	300889343	1308570
AL	NC_063218.1	6100001	6200000	0.0007012374780639	83703	204364	291433368	1356116
AL	NC_063218.1	6200001	6300000	0.000573065376677	84183	168604	294214250	1350904
AL	NC_063218.1	6300001	6400000	0.00058706486872	77302	142856	243339378	1562524
AL	NC_063218.1	6400001	6500000	0.0003150616768732	83245	84911	269505961	1589890
AL	NC_063218.1	6500001	6600000	0.0003433183876199	81573	91040	265176592	1546388
AL	NC_063218.1	6600001	6700000	0.0006291411345128	83437	177307	281823887	1453870
AL	NC_063218.1	6700001	6800000	0.0006871362126976	83446	186196	270973930	1587588
AL	NC_063218.1	6800001	6900000	0.0003147090106564	81969	88814	282209905	1367114
AL	NC_063218.1	6900001	7000000	0.0008941992286653	85930	253346	283321649	1586126
AL	NC_063218.1	7000001	7100000	0.0007547620294007	85151	210677	279130364	1589468
AL	NC_063218.1	7100001	7200000	0.0005099756465285	82999	138885	272336534	1545240
AL	NC_063218.1	7200001	7300000	0.0004197207925157	84871	130840	311731042	1187680
AL	NC_063218.1	7300001	7400000	0.0002893241785139	81093	78491	271290842	1445768
AL	NC_063218.1	7400001	7500000	0.000567165923944	84267	166078	292820836	1372508
AL	NC_063218.1	7500001	7600000	0.0005483457910206	84292	163892	298884395	1300842
AL	NC_063218.1	7600001	7700000	0.0005416975325108	85158	149694	276342407	1621058
AL	NC_063218.1	7700001	7800000	0.0005273430031175	83927	150203	284829796	1445396
AL	NC_063218.1	7800001	7900000	0.0004677707557637	83016	130586	279166661	1461590
AL	NC_063218.1	7900001	8000000	0.00017672875385	84439	49286	278879350	1550280
